company_name,high,low,last_price,prev_close,change,percent_gain
Cipla,"1,104.90","1,069.00","1,098.70","1,065.65",33.05,3.1
TATA Cons. Prod,801.40,781.05,797.85,780.85,17,2.18
Shree Cements,"21,483.70","20,585.95","21,163.25","20,748.50",414.75,2
Power Grid Corp,207.90,201.25,204.85,200.85,4,1.99
BPCL,312.00,305.30,310.65,304.90,5.75,1.89
Eicher Motors,"3,615.00","3,487.30","3,570.55","3,515.55",55,1.56
IndusInd Bank,"1,178.00","1,140.60","1,165.10","1,149.60",15.5,1.35
HCL Tech,921.45,907.60,918.75,906.70,12.05,1.33
Dr Reddys Labs,"4,200.00","4,125.30","4,181.60","4,127.85",53.75,1.3
Nestle,"18,795.00","18,545.70","18,672.65","18,453.30",219.35,1.19
Grasim,"1,696.95","1,643.95","1,682.50","1,665.45",17.05,1.02
Britannia,"3,889.80","3,800.00","3,824.15","3,787.50",36.65,0.97
Infosys,"1,406.50","1,378.00","1,393.55","1,380.25",13.3,0.96
Asian Paints,"3,500.00","3,431.05","3,470.65","3,438.05",32.6,0.95
Wipro,401.40,392.00,398.40,394.80,3.6,0.91
ONGC,127.90,123.85,124.45,123.45,1,0.81
Reliance,"2,426.00","2,360.10","2,396.25","2,377.35",18.9,0.8
TCS,"3,025.00","2,976.00","3,017.45","2,994.40",23.05,0.77
Bharti Airtel,765.00,757.20,760.60,755.05,5.55,0.74
HUL,"2,713.75","2,653.40","2,679.25","2,660.55",18.7,0.7
ITC,339.55,334.00,334.85,332.60,2.25,0.68
Tata Motors,404.00,390.35,398.80,397.50,1.3,0.33
Tata Motors,404.00,390.35,398.80,397.50,1.3,0.33
Divis Labs,"3,712.00","3,633.10","3,680.20","3,670.00",10.2,0.28
NTPC,161.65,157.50,159.00,158.60,0.4,0.25
UltraTechCement,"6,273.95","6,128.00","6,192.85","6,177.10",15.75,0.25
Bajaj Finserv,"1,715.75","1,665.00","1,679.55","1,676.80",2.75,0.16
Bajaj Finserv,"1,715.75","1,665.00","1,679.55","1,676.80",2.75,0.16
Hindalco,379.95,365.10,373.60,373.40,0.2,0.05
