company_name,high,low,last_price,prev_close,change,percent_gain
IndusInd Bank,"1,222.00","1,176.15","1,219.25","1,156.25",63,5.45
Adani Ports,826.30,790.10,823.05,784.40,38.65,4.93
Bajaj Finance,"7,505.00","7,306.35","7,488.70","7,171.80",316.9,4.42
Coal India,224.00,218.10,223.25,214.95,8.3,3.86
Hero Motocorp,"2,627.90","2,561.10","2,621.80","2,525.55",96.25,3.81
UPL,691.70,674.00,689.95,665.10,24.85,3.74
TCS,"3,098.00","3,023.00","3,091.15","2,984.95",106.2,3.56
Hindalco,400.90,390.30,394.05,380.95,13.1,3.44
Bajaj Finserv,"1,705.00","1,670.05","1,701.15","1,646.60",54.55,3.31
Bajaj Finserv,"1,705.00","1,670.05","1,701.15","1,646.60",54.55,3.31
JSW Steel,645.00,632.15,643.20,623.55,19.65,3.15
HDFC,"2,353.90","2,315.25","2,349.45","2,283.05",66.4,2.91
Grasim,"1,688.60","1,651.40","1,683.90","1,636.45",47.45,2.9
Larsen,"1,880.95","1,835.30","1,871.55","1,819.30",52.25,2.87
Tata Steel,101.50,100.00,101.15,98.35,2.8,2.85
Tata Steel,101.50,100.00,101.15,98.35,2.8,2.85
HDFC Bank,"1,458.00","1,426.15","1,453.00","1,413.20",39.8,2.82
Wipro,406.00,399.00,405.50,394.50,11,2.79
Axis Bank,744.50,732.00,742.80,722.75,20.05,2.77
Eicher Motors,"3,579.90","3,516.65","3,555.00","3,463.35",91.65,2.65
ITC,334.00,328.00,332.85,324.40,8.45,2.6
Tata Motors,408.95,402.90,407.90,397.65,10.25,2.58
Tata Motors,408.95,402.90,407.90,397.65,10.25,2.58
Infosys,"1,432.25","1,414.00","1,429.40","1,393.75",35.65,2.56
Adani Enterpris,"3,291.20","3,125.00","3,237.70","3,157.30",80.4,2.55
HDFC Life,533.10,522.20,531.95,518.70,13.25,2.55
SBI,535.80,527.80,532.70,519.75,12.95,2.49
ICICI Bank,872.65,860.10,867.65,848.35,19.3,2.28
Tech Mahindra,"1,036.00","1,017.90","1,028.30","1,005.50",22.8,2.27
Kotak Mahindra,"1,827.80","1,802.00","1,822.25","1,783.90",38.35,2.15
SBI Life Insura,"1,265.00","1,250.05","1,260.65","1,237.25",23.4,1.89
Reliance,"2,418.00","2,390.15","2,413.20","2,369.50",43.7,1.84
Bajaj Auto,"3,599.90","3,539.20","3,579.60","3,515.35",64.25,1.83
HUL,"2,676.50","2,634.15","2,667.95","2,622.50",45.45,1.73
HCL Tech,951.00,937.05,946.00,930.25,15.75,1.69
Maruti Suzuki,"8,758.55","8,630.00","8,690.50","8,547.00",143.5,1.68
Divis Labs,"3,795.00","3,737.80","3,780.10","3,726.85",53.25,1.43
Nestle,"19,350.00","19,051.20","19,251.85","18,992.60",259.25,1.37
NTPC,164.00,161.35,162.55,160.35,2.2,1.37
Britannia,"3,826.65","3,775.55","3,818.15","3,768.95",49.2,1.31
Cipla,"1,147.50","1,133.00","1,144.65","1,130.75",13.9,1.23
ONGC,135.00,131.80,133.90,132.40,1.5,1.13
Asian Paints,"3,368.35","3,312.05","3,337.75","3,302.90",34.85,1.06
UltraTechCement,"6,381.85","6,280.15","6,307.55","6,242.55",65,1.04
TATA Cons. Prod,792.45,781.20,785.15,777.95,7.2,0.93
Apollo Hospital,"4,444.55","4,365.20","4,404.40","4,365.20",39.2,0.9
BPCL,314.20,310.25,311.45,308.80,2.65,0.86
M&M,"1,277.95","1,255.00","1,260.35","1,251.35",9,0.72
Bharti Airtel,816.75,807.50,808.70,803.35,5.35,0.67
Titan Company,"2,629.00","2,571.65","2,585.10","2,574.20",10.9,0.42
Sun Pharma,956.30,943.05,944.55,944.50,0.05,0.01
