company_name,high,low,last_price,prev_close,change,percent_gain
Tata Steel,"1,225.50","1,152.15","1,221.15","1,147.20",73.95,6.45
JSW Steel,691.55,657.25,687.85,657.05,30.8,4.69
Sun Pharma,871.00,834.25,865.50,836.20,29.3,3.5
Coal India,166.45,159.00,164.75,159.35,5.4,3.39
UPL,844.90,823.10,841.00,822.40,18.6,2.26
Larsen,"2,029.00","1,975.55","2,018.40","1,974.20",44.2,2.24
Divis Labs,"4,619.15","4,466.00","4,590.05","4,492.90",97.15,2.16
Cipla,929.15,908.70,924.05,906.20,17.85,1.97
Hindalco,509.00,499.15,507.50,497.95,9.55,1.92
M&M,909.50,868.00,896.00,880.55,15.45,1.75
IOC,121.50,118.85,121.15,119.15,2,1.68
Bajaj Finserv,"18,274.90","17,900.00","18,225.00","17,935.30",289.7,1.62
BPCL,397.55,387.25,394.50,388.70,5.8,1.49
Power Grid Corp,211.50,206.55,208.00,204.95,3.05,1.49
Britannia,"3,759.95","3,691.30","3,749.05","3,700.20",48.85,1.32
Adani Ports,776.00,760.00,772.20,763.55,8.65,1.13
Infosys,"1,912.50","1,866.35","1,896.80","1,877.45",19.35,1.03
TCS,"3,923.00","3,857.00","3,897.90","3,859.90",38,0.98
Tata Motors,513.80,494.80,511.95,507.25,4.7,0.93
NTPC,136.65,133.50,134.95,133.85,1.1,0.82
SBI Life Insura,"1,261.00","1,246.00","1,258.70","1,249.40",9.3,0.74
Dr Reddys Labs,"4,759.60","4,684.60","4,725.95","4,693.40",32.55,0.69
HDFC,"2,762.00","2,726.10","2,756.00","2,737.50",18.5,0.68
Eicher Motors,"2,838.00","2,794.50","2,832.70","2,815.90",16.8,0.6
Reliance,"2,541.00","2,508.40","2,535.30","2,521.10",14.2,0.56
ITC,225.80,222.75,223.95,222.75,1.2,0.54
Shree Cements,"26,950.00","26,360.00","26,855.30","26,715.50",139.8,0.52
Bajaj Finance,"7,849.55","7,774.00","7,808.35","7,774.50",33.85,0.44
Bajaj Auto,"3,474.30","3,430.00","3,451.00","3,440.10",10.9,0.32
Titan Company,"2,628.90","2,588.00","2,619.25","2,612.95",6.3,0.24
Bharti Airtel,735.65,726.15,731.80,730.20,1.6,0.22
SBI,512.85,507.00,511.35,510.25,1.1,0.22
Hero Motocorp,"2,600.00","2,570.00","2,593.60","2,590.50",3.1,0.12
ICICI Bank,828.00,817.40,824.70,823.75,0.95,0.12
HUL,"2,421.90","2,403.25","2,414.20","2,413.15",1.05,0.04
Nestle,"19,750.00","19,600.00","19,714.40","19,707.10",7.3,0.04
