company_name,high,low,last_price,prev_close,change,percent_gain
Tech Mahindra,"1,266.10","1,222.15","1,263.35","1,212.80",50.55,4.17
Hero Motocorp,"2,538.15","2,430.10","2,501.65","2,409.50",92.15,3.82
Infosys,"1,589.40","1,557.45","1,585.15","1,535.55",49.6,3.23
HCL Tech,"1,075.20","1,047.10","1,072.05","1,044.95",27.1,2.59
Wipro,503.70,496.30,501.15,491.75,9.4,1.91
Tata Steel,"1,316.50","1,278.00","1,284.25","1,261.35",22.9,1.82
ONGC,168.40,163.40,164.85,162.25,2.6,1.6
Kotak Mahindra,"1,821.00","1,784.30","1,797.60","1,775.60",22,1.24
TCS,"3,533.00","3,485.35","3,513.40","3,479.75",33.65,0.97
ITC,265.20,260.40,262.05,259.75,2.3,0.89
Bajaj Auto,"3,595.00","3,510.40","3,523.90","3,496.90",27,0.77
Tata Motors,434.00,423.70,426.30,423.50,2.8,0.66
ICICI Bank,743.00,726.50,728.80,724.25,4.55,0.63
SBI Life Insura,"1,115.00","1,080.00","1,083.65","1,077.85",5.8,0.54
Divis Labs,"4,430.00","4,335.50","4,365.80","4,344.15",21.65,0.5
HDFC,"2,251.90","2,207.00","2,215.40","2,206.95",8.45,0.38
HDFC Life,577.40,563.50,569.75,567.60,2.15,0.38
M&M,921.00,895.65,899.05,896.10,2.95,0.33
Larsen,"1,671.20","1,633.00","1,637.65","1,633.95",3.7,0.23
Maruti Suzuki,"7,538.00","7,380.15","7,407.65","7,397.90",9.75,0.13
SBI,494.00,478.65,480.00,479.65,0.35,0.07
