company_name,high,low,last_price,prev_close,change,percent_gain
Eicher Motors,"2,571.70","2,470.00","2,562.25","2,480.40",81.85,3.3
Sun Pharma,843.65,816.50,838.80,815.10,23.7,2.91
Bajaj Auto,"3,269.00","3,152.05","3,262.50","3,176.05",86.45,2.72
Divis Labs,"4,625.80","4,517.25","4,621.60","4,525.35",96.25,2.13
IndusInd Bank,874.90,854.00,870.00,852.65,17.35,2.03
Dr Reddys Labs,"4,848.15","4,743.80","4,833.15","4,743.80",89.35,1.88
Titan Company,"2,416.45","2,370.35","2,402.15","2,379.85",22.3,0.94
Bajaj Finserv,"16,330.00","15,966.00","16,249.05","16,100.85",148.2,0.92
Maruti Suzuki,"7,365.00","7,240.45","7,350.05","7,297.45",52.6,0.72
SBI Life Insura,"1,192.20","1,167.00","1,185.65","1,177.60",8.05,0.68
Hero Motocorp,"2,442.80","2,410.00","2,433.25","2,417.80",15.45,0.64
HCL Tech,"1,299.00","1,277.10","1,291.90","1,283.90",8,0.62
HDFC Life,646.75,639.10,644.75,642.30,2.45,0.38
Britannia,"3,569.80","3,525.20","3,559.60","3,550.65",8.95,0.25
Cipla,947.60,933.25,935.55,933.30,2.25,0.24
Nestle,"19,451.00","19,251.55","19,399.65","19,355.00",44.65,0.23
UltraTechCement,"7,460.00","7,373.70","7,420.95","7,406.10",14.85,0.2
BPCL,382.85,377.15,381.10,380.40,0.7,0.18
Reliance,"2,419.00","2,382.10","2,402.50","2,398.40",4.1,0.17
Bajaj Finance,"6,949.95","6,853.05","6,911.65","6,906.65",5,0.07
