company_name,high,low,last_price,prev_close,change,percent_gain
HUL,"2,250.00","2,165.00","2,241.85","2,145.10",96.75,4.51
HDFC Life,575.35,546.50,571.40,547.65,23.75,4.34
SBI Life Insura,"1,125.00","1,066.40","1,116.85","1,074.20",42.65,3.97
UPL,827.00,804.25,824.30,798.40,25.9,3.24
Asian Paints,"3,268.00","3,170.00","3,247.70","3,148.35",99.35,3.16
Power Grid Corp,236.25,230.05,235.60,229.30,6.3,2.75
NTPC,160.10,155.25,159.70,155.65,4.05,2.6
Larsen,"1,731.00","1,680.00","1,719.25","1,677.05",42.2,2.52
SBI,510.00,496.50,507.50,497.25,10.25,2.06
Infosys,"1,601.80","1,557.45","1,582.60","1,552.80",29.8,1.92
Axis Bank,785.45,766.35,779.80,765.90,13.9,1.81
Sun Pharma,927.35,909.30,921.00,906.10,14.9,1.64
TATA Cons. Prod,819.00,799.60,811.65,798.60,13.05,1.63
Reliance,"2,851.00","2,786.10","2,819.85","2,778.35",41.5,1.49
Coal India,192.50,187.15,190.25,187.50,2.75,1.47
ICICI Bank,751.90,734.65,747.15,736.70,10.45,1.42
IndusInd Bank,992.45,972.00,988.35,974.50,13.85,1.42
ITC,263.70,258.15,261.10,257.50,3.6,1.4
Kotak Mahindra,"1,773.00","1,732.40","1,765.65","1,741.50",24.15,1.39
Tata Motors,439.20,430.80,436.05,430.25,5.8,1.35
Maruti Suzuki,"7,940.00","7,766.70","7,888.15","7,788.40",99.75,1.28
Bajaj Finserv,"15,250.00","14,660.65","15,011.85","14,826.40",185.45,1.25
JSW Steel,734.25,722.65,729.10,720.60,8.5,1.18
Shree Cements,"26,075.00","25,482.40","25,872.60","25,574.80",297.8,1.16
Tata Steel,"1,268.65","1,243.00","1,260.85","1,246.70",14.15,1.13
Nestle,"18,534.80","18,175.05","18,427.70","18,223.00",204.7,1.12
Dr Reddys Labs,"4,151.65","4,081.60","4,122.15","4,077.05",45.1,1.11
UltraTechCement,"6,635.00","6,551.05","6,616.95","6,548.45",68.5,1.05
Eicher Motors,"2,704.00","2,666.00","2,679.95","2,655.45",24.5,0.92
Titan Company,"2,531.00","2,477.00","2,513.20","2,492.35",20.85,0.84
Tech Mahindra,"1,284.40","1,250.20","1,271.30","1,261.25",10.05,0.8
BPCL,371.70,365.15,369.35,366.50,2.85,0.78
Divis Labs,"4,640.80","4,510.00","4,564.60","4,530.60",34,0.75
Grasim,"1,721.00","1,690.00","1,711.90","1,700.20",11.7,0.69
Hero Motocorp,"2,541.95","2,498.05","2,517.30","2,500.00",17.3,0.69
Wipro,526.65,516.00,522.55,518.95,3.6,0.69
TCS,"3,604.40","3,538.05","3,584.30","3,561.20",23.1,0.65
Britannia,"3,391.55","3,263.10","3,357.90","3,338.25",19.65,0.59
Cipla,990.60,977.95,981.20,977.75,3.45,0.35
Apollo Hospital,"4,603.00","4,505.05","4,537.85","4,522.95",14.9,0.33
HDFC,"2,237.40","2,206.75","2,224.00","2,218.70",5.3,0.24
Bajaj Finance,"6,805.00","6,580.00","6,727.65","6,714.10",13.55,0.2
