company_name,high,low,last_price,prev_close,change,percent_gain
Infosys,"1,895.00","1,831.55","1,890.70","1,822.00",68.7,3.77
HDFC Bank,"1,450.00","1,415.00","1,442.55","1,396.80",45.75,3.28
SBI,486.00,470.55,485.15,470.35,14.8,3.15
Maruti Suzuki,"7,335.00","7,012.00","7,316.75","7,102.55",214.2,3.02
Axis Bank,712.40,685.00,710.05,690.85,19.2,2.78
ICICI Bank,698.45,677.25,696.15,677.90,18.25,2.69
HDFC,"2,285.60","2,218.00","2,275.70","2,230.00",45.7,2.05
Wipro,600.80,586.00,598.15,586.20,11.95,2.04
Titan Company,"2,545.00","2,475.00","2,539.00","2,493.60",45.4,1.82
Kotak Mahindra,"1,797.35","1,742.00","1,788.75","1,763.00",25.75,1.46
Divis Labs,"4,404.50","4,325.10","4,393.80","4,339.40",54.4,1.25
TCS,"3,648.35","3,580.00","3,643.00","3,599.15",43.85,1.22
M&M,746.00,725.45,743.20,734.80,8.4,1.14
ITC,239.45,235.30,239.00,236.35,2.65,1.12
Tech Mahindra,"1,508.90","1,487.00","1,503.00","1,486.80",16.2,1.09
SBI Life Insura,"1,072.60","1,040.15","1,069.70","1,058.50",11.2,1.06
Asian Paints,"2,972.35","2,917.30","2,962.80","2,932.00",30.8,1.05
Larsen,"1,754.00","1,715.50","1,746.75","1,728.65",18.1,1.05
Eicher Motors,"2,320.75","2,235.80","2,313.55","2,290.75",22.8,1
Bajaj Auto,"3,464.95","3,368.00","3,452.55","3,423.00",29.55,0.86
Reliance,"2,424.40","2,374.00","2,418.85","2,399.15",19.7,0.82
TATA Cons. Prod,724.00,709.65,722.25,716.45,5.8,0.81
Bharti Airtel,704.85,688.15,700.40,694.85,5.55,0.8
HCL Tech,"1,214.80","1,177.65","1,202.85","1,193.45",9.4,0.79
UPL,733.55,720.10,730.75,725.45,5.3,0.73
Grasim,"1,583.95","1,545.90","1,577.50","1,566.25",11.25,0.72
Bajaj Finserv,"15,735.00","15,411.50","15,678.50","15,569.00",109.5,0.7
IndusInd Bank,914.00,892.30,907.60,901.75,5.85,0.65
Bajaj Finance,"6,689.00","6,500.00","6,665.45","6,628.00",37.45,0.57
Hero Motocorp,"2,351.00","2,282.30","2,341.90","2,331.20",10.7,0.46
Cipla,"1,058.00","1,036.75","1,048.65","1,043.95",4.7,0.45
Power Grid Corp,214.00,209.60,213.40,212.45,0.95,0.45
Hindalco,593.55,578.25,590.80,589.10,1.7,0.29
UltraTechCement,"6,067.90","5,956.05","6,035.90","6,021.00",14.9,0.25
Nestle,"17,477.45","17,158.00","17,367.20","17,327.45",39.75,0.23
Adani Ports,733.50,724.00,730.55,729.45,1.1,0.15
NTPC,132.90,130.75,132.15,131.95,0.2,0.15
