company_name,high,low,last_price,prev_close,change,percent_gain
Britannia,"3,840.90","3,642.25","3,830.80","3,656.60",174.2,4.76
Bajaj Finance,"5,938.85","5,645.90","5,916.70","5,661.10",255.6,4.52
Bajaj Finserv,"12,070.00","11,530.00","12,028.50","11,524.70",503.8,4.37
HUL,"2,509.10","2,400.00","2,498.40","2,401.50",96.9,4.03
Eicher Motors,"2,920.00","2,807.00","2,907.95","2,805.60",102.35,3.65
Hero Motocorp,"2,842.00","2,734.10","2,831.80","2,737.25",94.55,3.45
Asian Paints,"2,869.00","2,805.15","2,861.40","2,766.60",94.8,3.43
Maruti Suzuki,"8,652.45","8,370.00","8,630.05","8,348.70",281.35,3.37
Titan Company,"2,025.50","1,941.35","2,013.55","1,954.25",59.3,3.03
TATA Cons. Prod,751.85,721.25,749.95,729.05,20.9,2.87
BPCL,322.00,315.50,321.30,313.10,8.2,2.62
Kotak Mahindra,"1,712.40","1,671.00","1,704.50","1,663.05",41.45,2.49
Bajaj Auto,"3,777.30","3,675.15","3,773.05","3,682.75",90.3,2.45
Adani Ports,696.30,677.15,694.35,678.75,15.6,2.3
Nestle,"18,428.40","17,801.25","18,388.65","17,985.00",403.65,2.24
Shree Cements,"20,100.00","19,400.00","19,990.85","19,565.75",425.1,2.17
M&M,"1,112.00","1,080.60","1,104.55","1,081.95",22.6,2.09
Apollo Hospital,"3,889.55","3,783.50","3,883.50","3,817.40",66.1,1.73
UltraTechCement,"5,844.90","5,728.25","5,828.05","5,729.95",98.1,1.71
SBI,481.00,473.90,479.95,472.15,7.8,1.65
IndusInd Bank,840.00,825.05,836.55,824.05,12.5,1.52
Grasim,"1,375.20","1,345.60","1,369.65","1,349.75",19.9,1.47
Axis Bank,659.40,651.00,657.95,648.50,9.45,1.46
Bharti Airtel,694.95,684.20,693.95,684.45,9.5,1.39
HDFC Bank,"1,373.40","1,347.10","1,371.25","1,352.60",18.65,1.38
TCS,"3,268.50","3,202.25","3,260.75","3,216.30",44.45,1.38
HDFC,"2,234.00","2,186.00","2,229.50","2,202.90",26.6,1.21
Infosys,"1,500.00","1,470.00","1,491.65","1,475.95",15.7,1.06
Tata Motors,417.30,410.65,416.35,412.00,4.35,1.06
Divis Labs,"3,660.70","3,600.00","3,644.80","3,610.05",34.75,0.96
UPL,664.15,652.60,662.50,656.40,6.1,0.93
ICICI Bank,731.90,722.00,725.95,719.45,6.5,0.9
Cipla,950.00,933.15,945.60,937.40,8.2,0.87
ITC,290.00,285.30,289.30,286.90,2.4,0.84
Tech Mahindra,"1,014.90","1,001.60","1,009.90","1,003.20",6.7,0.67
Wipro,418.60,413.10,416.05,413.60,2.45,0.59
SBI Life Insura,"1,125.00","1,111.00","1,116.10","1,111.00",5.1,0.46
HCL Tech,999.00,980.05,986.60,982.15,4.45,0.45
JSW Steel,557.30,541.00,554.55,552.65,1.9,0.34
Sun Pharma,842.65,831.25,837.70,835.80,1.9,0.23
