company_name,high,low,last_price,prev_close,change,percent_gain
M&M,943.45,910.25,941.90,903.80,38.1,4.22
Maruti Suzuki,"7,954.85","7,776.10","7,897.45","7,586.60",310.85,4.1
HUL,"2,388.00","2,306.35","2,379.80","2,325.95",53.85,2.32
Larsen,"1,660.00","1,605.60","1,644.15","1,610.10",34.05,2.11
Asian Paints,"3,188.00","3,130.05","3,174.20","3,109.95",64.25,2.07
Wipro,467.80,457.50,466.00,459.60,6.4,1.39
Kotak Mahindra,"1,871.50","1,841.25","1,854.30","1,829.15",25.15,1.37
Apollo Hospital,"3,764.65","3,666.00","3,716.95","3,668.00",48.95,1.33
Hero Motocorp,"2,699.95","2,610.55","2,624.70","2,590.15",34.55,1.33
Eicher Motors,"2,767.50","2,715.05","2,741.30","2,707.80",33.5,1.24
HDFC Life,556.20,542.65,551.15,544.70,6.45,1.18
Britannia,"3,538.00","3,451.25","3,487.05","3,450.25",36.8,1.07
Tech Mahindra,"1,147.80","1,115.65","1,142.90","1,130.90",12,1.06
Infosys,"1,488.00","1,450.05","1,468.40","1,455.15",13.25,0.91
TCS,"3,338.90","3,267.00","3,321.75","3,293.00",28.75,0.87
Tata Motors,431.15,419.55,421.45,418.00,3.45,0.83
Nestle,"17,370.00","16,911.30","16,994.30","16,862.00",132.3,0.78
Sun Pharma,931.30,916.60,922.05,915.65,6.4,0.7
Titan Company,"2,200.00","2,138.00","2,151.30","2,137.05",14.25,0.67
IndusInd Bank,922.00,898.95,902.40,896.50,5.9,0.66
Dr Reddys Labs,"4,327.00","4,236.20","4,274.95","4,249.10",25.85,0.61
SBI Life Insura,"1,091.90","1,062.00","1,076.50","1,071.35",5.15,0.48
Bajaj Finance,"5,906.25","5,771.20","5,794.00","5,769.60",24.4,0.42
NTPC,155.35,148.40,150.15,149.60,0.55,0.37
Axis Bank,684.80,668.55,675.35,673.10,2.25,0.33
ICICI Bank,725.95,707.45,711.05,709.55,1.5,0.21
Bajaj Finserv,"12,794.00","12,500.00","12,572.90","12,561.70",11.2,0.09
