company_name,high,low,last_price,prev_close,change,percent_gain
Tech Mahindra,"1,543.95","1,475.05","1,538.20","1,479.80",58.4,3.95
BPCL,369.70,356.70,368.40,357.20,11.2,3.14
Tata Motors,441.45,421.20,440.35,427.95,12.4,2.9
Reliance,"2,534.95","2,453.60","2,531.15","2,467.40",63.75,2.58
IOC,121.85,118.50,120.65,118.00,2.65,2.25
JSW Steel,699.90,677.45,696.50,681.30,15.2,2.23
ITC,250.75,243.55,249.75,244.50,5.25,2.15
TCS,"3,711.00","3,625.00","3,700.95","3,626.70",74.25,2.05
Bajaj Finserv,"16,590.00","15,951.00","16,494.60","16,180.80",313.8,1.94
Bajaj Auto,"3,662.00","3,564.50","3,656.45","3,589.05",67.4,1.88
Infosys,"1,890.00","1,839.00","1,887.40","1,853.05",34.35,1.85
Power Grid Corp,209.50,204.05,208.70,204.90,3.8,1.85
Kotak Mahindra,"1,813.60","1,755.35","1,807.85","1,777.10",30.75,1.73
Bajaj Finance,"7,010.00","6,767.00","6,985.80","6,870.40",115.4,1.68
ONGC,181.25,173.80,175.45,172.55,2.9,1.68
Wipro,611.00,596.15,610.05,600.00,10.05,1.68
IndusInd Bank,932.00,903.60,927.70,913.40,14.3,1.57
Bharti Airtel,721.00,705.85,719.25,708.20,11.05,1.56
Hero Motocorp,"2,435.00","2,345.05","2,423.65","2,391.55",32.1,1.34
HDFC Life,530.50,516.50,529.30,522.35,6.95,1.33
ICICI Bank,721.00,699.50,718.20,710.75,7.45,1.05
Larsen,"1,777.00","1,721.15","1,774.05","1,756.30",17.75,1.01
Grasim,"1,590.95","1,525.10","1,582.50","1,569.45",13.05,0.83
Maruti Suzuki,"7,809.00","7,536.65","7,766.65","7,705.55",61.1,0.79
Axis Bank,736.00,706.35,731.40,725.90,5.5,0.76
HCL Tech,"1,181.75","1,162.30","1,176.40","1,168.05",8.35,0.71
TATA Cons. Prod,758.00,731.40,752.90,747.80,5.1,0.68
UPL,787.00,771.05,780.95,775.90,5.05,0.65
Dr Reddys Labs,"4,056.95","3,970.00","4,030.35","4,004.95",25.4,0.63
SBI,495.80,477.25,493.70,490.60,3.1,0.63
Hindalco,602.85,587.20,593.45,589.95,3.5,0.59
Coal India,185.80,180.50,183.35,182.30,1.05,0.58
Adani Ports,743.90,723.05,739.15,735.15,4,0.54
HDFC Bank,"1,498.00","1,457.20","1,494.15","1,486.50",7.65,0.51
HDFC,"2,420.00","2,355.55","2,402.75","2,391.90",10.85,0.45
UltraTechCement,"6,225.85","6,059.10","6,211.60","6,191.25",20.35,0.33
M&M,789.05,769.00,785.60,783.50,2.1,0.27
Titan Company,"2,718.80","2,646.45","2,712.75","2,707.25",5.5,0.2
Asian Paints,"3,062.70","2,975.00","3,051.15","3,045.75",5.4,0.18
SBI Life Insura,"1,101.85","1,070.00","1,097.65","1,095.80",1.85,0.17
Eicher Motors,"2,404.80","2,329.00","2,380.40","2,378.75",1.65,0.07
Sun Pharma,922.00,902.50,914.10,913.80,0.3,0.03
