company_name,high,low,last_price,prev_close,change,percent_gain
Hindalco,580.05,531.80,573.75,533.90,39.85,7.46
Tata Steel,"1,225.00","1,129.20","1,220.75","1,145.35",75.4,6.58
Power Grid Corp,210.25,196.05,209.15,197.30,11.85,6.01
JSW Steel,629.80,590.20,627.45,598.60,28.85,4.82
BPCL,351.30,332.00,349.80,336.35,13.45,4
Coal India,169.95,160.55,169.55,163.45,6.1,3.73
Reliance,"2,367.35","2,243.00","2,359.55","2,283.95",75.6,3.31
Titan Company,"2,563.65","2,430.00","2,546.55","2,468.45",78.1,3.16
Divis Labs,"4,284.40","4,078.70","4,265.00","4,138.35",126.65,3.06
NTPC,133.95,128.80,133.50,130.35,3.15,2.42
IOC,116.20,110.60,115.00,112.35,2.65,2.36
Larsen,"1,822.25","1,752.80","1,816.75","1,777.05",39.7,2.23
Grasim,"1,604.40","1,538.45","1,598.50","1,567.85",30.65,1.95
Shree Cements,"24,496.00","23,560.30","24,414.70","23,983.45",431.25,1.8
Asian Paints,"3,190.50","3,015.00","3,174.65","3,119.20",55.45,1.78
Adani Ports,709.65,684.50,707.50,695.15,12.35,1.78
ICICI Bank,744.75,715.40,742.70,730.05,12.65,1.73
UPL,668.95,644.10,665.45,654.70,10.75,1.64
Bajaj Finserv,"16,084.85","15,365.00","16,012.55","15,772.15",240.4,1.52
Sun Pharma,847.00,821.00,843.90,831.55,12.35,1.49
Tech Mahindra,"1,419.85","1,363.25","1,410.00","1,389.70",20.3,1.46
TATA Cons. Prod,720.80,694.55,718.60,709.50,9.1,1.28
Infosys,"1,728.05","1,665.00","1,715.60","1,694.60",21,1.24
TCS,"3,563.75","3,455.90","3,554.20","3,520.75",33.45,0.95
ITC,216.45,210.80,215.85,213.95,1.9,0.89
ONGC,161.85,155.80,160.65,159.50,1.15,0.72
Bajaj Auto,"3,561.00","3,448.05","3,530.35","3,508.40",21.95,0.63
Bajaj Finance,"7,025.00","6,806.60","7,002.30","6,969.40",32.9,0.47
SBI Life Insura,"1,062.80","1,016.85","1,060.15","1,055.60",4.55,0.43
Cipla,929.95,911.00,925.05,923.65,1.4,0.15
Britannia,"3,440.00","3,327.35","3,427.45","3,422.75",4.7,0.14
Wipro,560.10,544.10,555.80,555.25,0.55,0.1
HUL,"2,179.90","2,120.00","2,172.10","2,170.70",1.4,0.06
SBI,485.30,473.10,483.20,482.95,0.25,0.05
