company_name,high,low,last_price,prev_close,change,percent_gain
Axis Bank,760.65,743.05,758.85,739.00,19.85,2.69
Bajaj Finance,"7,325.00","7,217.35","7,318.95","7,149.40",169.55,2.37
HDFC,"2,463.50","2,416.00","2,454.85","2,398.30",56.55,2.36
Tech Mahindra,"1,093.90","1,070.20","1,077.25","1,055.20",22.05,2.09
TCS,"3,428.70","3,375.05","3,422.50","3,354.25",68.25,2.03
SBI,526.00,517.20,524.75,514.70,10.05,1.95
Wipro,442.00,436.30,438.45,430.15,8.3,1.93
Titan Company,"2,486.00","2,446.20","2,472.35","2,433.60",38.75,1.59
IndusInd Bank,"1,086.00","1,069.00","1,079.20","1,063.10",16.1,1.51
Kotak Mahindra,"1,856.65","1,833.00","1,853.50","1,828.35",25.15,1.38
HDFC Bank,"1,491.00","1,474.55","1,485.70","1,466.30",19.4,1.32
ICICI Bank,866.50,858.10,859.70,848.75,10.95,1.29
Infosys,"1,631.35","1,616.00","1,619.95","1,602.45",17.5,1.09
HCL Tech,968.50,958.75,962.35,952.05,10.3,1.08
Eicher Motors,"3,265.95","3,139.20","3,176.45","3,154.55",21.9,0.69
Larsen,"1,878.80","1,855.20","1,867.15","1,855.15",12,0.65
Bajaj Finserv,"15,930.00","15,701.20","15,736.95","15,643.20",93.75,0.6
JSW Steel,678.30,669.45,673.60,670.10,3.5,0.52
Shree Cements,"21,450.00","21,150.15","21,192.95","21,104.90",88.05,0.42
Dr Reddys Labs,"4,278.00","4,235.90","4,258.30","4,243.30",15,0.35
Hero Motocorp,"2,818.00","2,767.40","2,785.30","2,775.45",9.85,0.35
Reliance,"2,609.90","2,580.20","2,591.10","2,582.50",8.6,0.33
UPL,774.20,760.35,767.50,765.30,2.2,0.29
Adani Ports,799.90,788.30,792.75,790.55,2.2,0.28
Tata Motors,485.00,475.60,476.65,475.55,1.1,0.23
Tata Motors,485.00,475.60,476.65,475.55,1.1,0.23
Sun Pharma,926.90,917.45,921.05,919.70,1.35,0.15
HDFC Life,545.50,539.25,541.55,540.90,0.65,0.12
BPCL,331.60,327.20,328.35,328.30,0.05,0.02
UltraTechCement,"6,654.95","6,573.60","6,597.10","6,595.65",1.45,0.02
