company_name,high,low,last_price,prev_close,change,percent_gain
HDFC Life,572.90,546.00,570.60,544.95,25.65,4.71
Adani Ports,826.00,791.15,824.15,788.35,35.8,4.54
Eicher Motors,"3,342.00","3,211.00","3,338.05","3,210.15",127.9,3.98
BPCL,347.25,333.05,345.90,333.90,12,3.59
Maruti Suzuki,"9,040.00","8,705.05","9,003.70","8,699.20",304.5,3.5
Tata Motors,491.40,478.20,489.85,477.55,12.3,2.58
Tata Motors,491.40,478.20,489.85,477.55,12.3,2.58
M&M,"1,298.70","1,274.65","1,288.30","1,259.45",28.85,2.29
Asian Paints,"3,509.45","3,455.30","3,501.00","3,427.85",73.15,2.13
TATA Cons. Prod,780.60,765.30,779.50,763.45,16.05,2.1
Hero Motocorp,"2,845.65","2,781.50","2,817.00","2,761.90",55.1,2
HUL,"2,648.35","2,590.55","2,644.50","2,594.95",49.55,1.91
SBI Life Insura,"1,321.00","1,287.05","1,309.60","1,286.55",23.05,1.79
UltraTechCement,"6,679.00","6,560.05","6,656.00","6,559.30",96.7,1.47
Shree Cements,"21,599.90","21,050.00","21,440.55","21,152.20",288.35,1.36
Bajaj Auto,"4,100.00","4,038.00","4,091.15","4,038.00",53.15,1.32
HDFC Bank,"1,508.50","1,488.05","1,502.15","1,485.15",17,1.14
HDFC,"2,490.00","2,466.55","2,484.15","2,456.40",27.75,1.13
Tech Mahindra,"1,079.95","1,056.55","1,077.70","1,065.90",11.8,1.11
Bajaj Finserv,"15,970.00","15,810.00","15,915.75","15,765.45",150.3,0.95
Titan Company,"2,499.50","2,435.00","2,493.85","2,471.95",21.9,0.89
Dr Reddys Labs,"4,319.00","4,262.80","4,297.80","4,260.80",37,0.87
Apollo Hospital,"4,381.55","4,206.90","4,349.40","4,312.75",36.65,0.85
Britannia,"3,723.95","3,675.00","3,690.45","3,659.75",30.7,0.84
Cipla,"1,036.00","1,025.25","1,034.55","1,027.15",7.4,0.72
Nestle,"19,854.60","19,482.80","19,682.95","19,543.25",139.7,0.71
Reliance,"2,657.30","2,627.30","2,651.30","2,633.00",18.3,0.7
ITC,311.50,308.55,310.55,308.55,2,0.65
Coal India,224.40,220.45,222.90,221.65,1.25,0.56
ICICI Bank,884.50,876.40,879.25,874.40,4.85,0.55
ONGC,141.90,136.10,139.95,139.20,0.75,0.54
Axis Bank,772.00,758.45,764.65,760.55,4.1,0.54
IndusInd Bank,"1,096.90","1,075.10","1,084.45","1,080.45",4,0.37
Power Grid Corp,229.95,227.05,228.85,228.05,0.8,0.35
Tata Steel,113.70,111.10,113.00,112.65,0.35,0.31
Tata Steel,113.70,111.10,113.00,112.65,0.35,0.31
Kotak Mahindra,"1,861.80","1,838.55","1,846.35","1,841.20",5.15,0.28
Wipro,439.80,436.60,437.10,436.10,1,0.23
HCL Tech,969.00,952.65,958.20,956.40,1.8,0.19
Divis Labs,"3,790.00","3,705.05","3,732.00","3,726.20",5.8,0.16
NTPC,159.80,156.95,158.75,158.50,0.25,0.16
Infosys,"1,609.00","1,591.10","1,596.45","1,594.10",2.35,0.15
Larsen,"1,864.00","1,842.00","1,848.90","1,846.45",2.45,0.13
Sun Pharma,919.45,906.30,914.60,913.45,1.15,0.13
