company_name,high,low,last_price,prev_close,change,percent_gain
Eicher Motors,"2,628.40","2,494.65","2,617.95","2,432.65",185.3,7.62
Apollo Hospital,"3,707.90","3,553.05","3,686.75","3,547.80",138.95,3.92
NTPC,148.90,141.65,148.25,144.15,4.1,2.84
UPL,806.50,775.05,802.25,781.55,20.7,2.65
Bajaj Finance,"5,711.95","5,488.00","5,645.40","5,515.75",129.65,2.35
SBI,461.50,438.85,455.00,444.65,10.35,2.33
Maruti Suzuki,"7,305.35","7,150.00","7,247.60","7,101.95",145.65,2.05
Bajaj Auto,"3,725.00","3,650.00","3,715.85","3,642.10",73.75,2.02
Hero Motocorp,"2,511.95","2,440.00","2,495.90","2,449.15",46.75,1.91
Kotak Mahindra,"1,825.00","1,766.15","1,812.85","1,779.55",33.3,1.87
HDFC,"2,182.55","2,130.55","2,172.10","2,132.95",39.15,1.84
Coal India,172.80,167.85,171.70,168.70,3,1.78
M&M,908.90,892.70,903.35,889.50,13.85,1.56
IndusInd Bank,898.80,865.55,885.90,872.35,13.55,1.55
HDFC Bank,"1,312.00","1,285.30","1,305.10","1,291.35",13.75,1.06
HUL,"2,221.95","2,172.30","2,217.25","2,194.10",23.15,1.06
Adani Ports,728.15,704.00,712.50,705.90,6.6,0.93
Titan Company,"2,152.00","2,096.70","2,109.60","2,091.70",17.9,0.86
ICICI Bank,690.95,675.75,683.00,677.35,5.65,0.83
Hindalco,400.80,385.00,390.95,388.00,2.95,0.76
Tata Steel,"1,134.80","1,094.00","1,103.50","1,097.00",6.5,0.59
Larsen,"1,567.50","1,539.45","1,542.90","1,534.50",8.4,0.55
Bharti Airtel,698.00,679.65,693.20,689.90,3.3,0.48
Axis Bank,649.20,630.05,638.95,635.95,3,0.47
Bajaj Finserv,"12,778.70","12,450.00","12,655.25","12,608.30",46.95,0.37
Sun Pharma,894.75,875.05,885.60,882.50,3.1,0.35
JSW Steel,626.70,599.05,602.30,600.45,1.85,0.31
Tata Motors,411.90,396.25,405.35,404.30,1.05,0.26
Britannia,"3,337.95","3,253.40","3,284.90","3,278.50",6.4,0.2
Reliance,"2,481.00","2,416.65","2,427.20","2,426.60",0.6,0.02
