company_name,high,low,last_price,prev_close,change,percent_gain
Coal India,164.90,152.25,163.45,150.00,13.45,8.97
Tata Motors,465.70,441.60,459.75,427.95,31.8,7.43
Tata Steel,"1,150.70","1,095.60","1,145.35","1,074.00",71.35,6.64
Adani Ports,703.00,670.25,695.15,654.85,40.3,6.15
IndusInd Bank,929.80,895.00,927.05,875.65,51.4,5.87
Bajaj Finance,"6,989.95","6,759.00","6,969.40","6,627.80",341.6,5.15
JSW Steel,605.95,576.15,598.60,569.35,29.25,5.14
Divis Labs,"4,157.90","3,981.90","4,138.35","3,936.65",201.7,5.12
NTPC,131.00,125.00,130.35,124.40,5.95,4.78
TATA Cons. Prod,713.35,685.60,709.50,677.70,31.8,4.69
Tech Mahindra,"1,400.00","1,350.10","1,389.70","1,333.00",56.7,4.25
Axis Bank,764.85,737.40,758.05,730.30,27.75,3.8
Shree Cements,"24,090.00","23,500.00","23,983.45","23,152.25",831.2,3.59
UPL,663.85,644.65,654.70,632.30,22.4,3.54
TCS,"3,530.00","3,462.00","3,520.75","3,401.65",119.1,3.5
Bajaj Finserv,"16,065.00","15,570.00","15,772.15","15,245.20",526.95,3.46
Kotak Mahindra,"1,866.25","1,801.05","1,856.70","1,794.85",61.85,3.45
Wipro,558.75,547.50,555.25,537.15,18.1,3.37
Power Grid Corp,197.90,192.15,197.30,191.10,6.2,3.24
ICICI Bank,739.30,720.25,730.05,707.40,22.65,3.2
Hindalco,546.90,523.10,533.90,517.65,16.25,3.14
Cipla,926.70,890.95,923.65,895.80,27.85,3.11
HCL Tech,"1,141.00","1,115.00","1,129.70","1,098.55",31.15,2.84
Hero Motocorp,"2,592.00","2,504.70","2,558.40","2,490.40",68,2.73
Bharti Airtel,695.15,677.50,688.65,670.90,17.75,2.65
ITC,216.50,210.55,213.95,208.50,5.45,2.61
HDFC Bank,"1,465.90","1,432.85","1,456.10","1,419.40",36.7,2.59
Titan Company,"2,474.00","2,423.50","2,468.45","2,406.60",61.85,2.57
HDFC,"2,417.10","2,370.05","2,401.35","2,343.05",58.3,2.49
UltraTechCement,"6,656.65","6,520.00","6,570.25","6,418.45",151.8,2.37
SBI,491.90,479.30,482.95,472.65,10.3,2.18
IOC,118.50,111.00,112.35,110.00,2.35,2.14
Dr Reddys Labs,"4,201.00","4,102.10","4,176.60","4,092.50",84.1,2.05
ONGC,160.40,156.80,159.50,156.65,2.85,1.82
Maruti Suzuki,"8,466.00","8,209.55","8,356.10","8,210.15",145.95,1.78
Asian Paints,"3,141.45","3,083.05","3,119.20","3,069.05",50.15,1.63
Sun Pharma,835.00,817.05,831.55,818.25,13.3,1.63
Grasim,"1,598.80","1,560.15","1,567.85","1,544.35",23.5,1.52
M&M,825.00,802.00,807.60,795.80,11.8,1.48
Reliance,"2,307.95","2,276.25","2,283.95","2,255.75",28.2,1.25
HDFC Life,545.55,533.85,538.90,532.95,5.95,1.12
Larsen,"1,798.70","1,765.00","1,777.05","1,757.35",19.7,1.12
BPCL,341.50,332.15,336.35,333.05,3.3,0.99
Infosys,"1,728.15","1,677.00","1,694.60","1,678.15",16.45,0.98
Bajaj Auto,"3,560.00","3,490.10","3,508.40","3,478.90",29.5,0.85
Eicher Motors,"2,675.00","2,612.50","2,628.40","2,617.15",11.25,0.43
SBI Life Insura,"1,077.70","1,049.00","1,055.60","1,054.20",1.4,0.13
