company_name,high,low,last_price,prev_close,change,percent_gain
Coal India,182.80,177.45,182.05,176.55,5.5,3.12
ONGC,142.60,137.25,141.50,137.35,4.15,3.02
Larsen,"1,544.70","1,509.75","1,535.80","1,494.85",40.95,2.74
HCL Tech,"1,006.80",984.20,992.35,966.70,25.65,2.65
Tech Mahindra,"1,024.10",996.00,"1,007.20",981.20,26,2.65
UPL,666.50,644.10,657.10,640.85,16.25,2.54
BPCL,315.65,308.35,315.00,307.55,7.45,2.42
Hindalco,338.00,326.35,329.95,322.30,7.65,2.37
Infosys,"1,484.00","1,465.15","1,474.60","1,441.10",33.5,2.32
Asian Paints,"2,827.65","2,765.00","2,820.95","2,760.90",60.05,2.18
IndusInd Bank,829.70,817.65,823.50,806.50,17,2.11
Grasim,"1,355.30","1,332.00","1,349.30","1,323.25",26.05,1.97
Bharti Airtel,687.00,671.20,683.95,671.20,12.75,1.9
Tata Steel,878.85,863.05,867.85,852.85,15,1.76
UltraTechCement,"5,582.00","5,488.05","5,560.25","5,468.30",91.95,1.68
Shree Cements,"19,186.35","18,852.10","19,101.50","18,793.65",307.85,1.64
ITC,270.65,266.50,269.95,265.85,4.1,1.54
SBI,464.85,458.05,461.20,454.25,6.95,1.53
Wipro,430.75,424.00,424.90,418.75,6.15,1.47
NTPC,139.05,136.75,138.50,136.60,1.9,1.39
Sun Pharma,848.00,828.00,835.65,824.60,11.05,1.34
Tata Motors,419.45,412.35,414.50,409.30,5.2,1.27
Bajaj Auto,"3,958.45","3,817.00","3,861.20","3,813.35",47.85,1.25
Power Grid Corp,213.35,209.65,211.55,208.95,2.6,1.24
Maruti Suzuki,"8,546.70","8,391.25","8,448.75","8,363.20",85.55,1.02
M&M,"1,095.00","1,072.05","1,082.70","1,072.05",10.65,0.99
Bajaj Finance,"5,725.00","5,587.75","5,641.20","5,587.75",53.45,0.96
HUL,"2,331.85","2,298.05","2,320.65","2,303.90",16.75,0.73
Nestle,"17,407.20","17,182.70","17,358.25","17,231.65",126.6,0.73
JSW Steel,588.50,570.05,571.65,567.80,3.85,0.68
TCS,"3,362.90","3,306.50","3,314.70","3,293.10",21.6,0.66
SBI Life Insura,"1,096.60","1,077.05","1,084.55","1,078.55",6,0.56
ICICI Bank,728.85,716.10,717.35,713.45,3.9,0.55
Axis Bank,646.90,634.70,637.10,634.00,3.1,0.49
Dr Reddys Labs,"4,399.85","4,305.85","4,320.55","4,309.65",10.9,0.25
HDFC,"2,221.00","2,188.80","2,194.45","2,189.00",5.45,0.25
Adani Ports,698.70,684.90,687.75,686.40,1.35,0.2
HDFC Bank,"1,376.00","1,352.00","1,356.25","1,353.80",2.45,0.18
Bajaj Finserv,"11,780.00","11,550.00","11,595.15","11,582.95",12.2,0.11
TATA Cons. Prod,737.10,724.50,729.40,729.00,0.4,0.05
