company_name,high,low,last_price,prev_close,change,percent_gain
HDFC,"2,423.80","2,346.00","2,415.25","2,292.10",123.15,5.37
JSW Steel,692.95,660.35,685.10,655.25,29.85,4.56
Titan Company,"2,721.65","2,600.10","2,703.00","2,587.30",115.7,4.47
SBI Life Insura,"1,140.00","1,088.10","1,128.55","1,085.75",42.8,3.94
Kotak Mahindra,"1,827.60","1,782.55","1,820.00","1,760.50",59.5,3.38
Eicher Motors,"2,463.00","2,375.30","2,436.95","2,357.90",79.05,3.35
TATA Cons. Prod,774.45,754.25,772.30,747.85,24.45,3.27
Reliance,"2,497.40","2,415.10","2,481.70","2,403.35",78.35,3.26
Asian Paints,"3,163.30","3,076.50","3,136.60","3,042.00",94.6,3.11
Tata Steel,"1,317.80","1,271.10","1,303.45","1,265.25",38.2,3.02
Maruti Suzuki,"7,741.95","7,530.00","7,693.00","7,485.80",207.2,2.77
M&M,799.90,777.00,794.40,773.65,20.75,2.68
Nestle,"18,374.85","17,785.95","18,284.20","17,823.40",460.8,2.59
Sun Pharma,915.00,892.20,911.60,889.20,22.4,2.52
Dr Reddys Labs,"4,050.00","3,946.20","4,042.15","3,943.80",98.35,2.49
HDFC Life,532.90,520.50,530.15,517.30,12.85,2.48
Divis Labs,"4,519.90","4,431.35","4,504.35","4,402.25",102.1,2.32
Bajaj Auto,"3,664.85","3,575.65","3,650.45","3,569.80",80.65,2.26
Bajaj Finance,"7,056.90","6,930.10","6,994.40","6,840.60",153.8,2.25
Adani Ports,743.80,729.55,740.10,723.80,16.3,2.25
BPCL,366.20,357.85,364.20,356.30,7.9,2.22
HDFC Bank,"1,489.80","1,470.55","1,480.05","1,448.15",31.9,2.2
Hero Motocorp,"2,429.25","2,375.00","2,419.90","2,369.50",50.4,2.13
Axis Bank,746.75,736.45,739.25,723.85,15.4,2.13
Shree Cements,"24,385.00","23,701.40","24,090.20","23,595.45",494.75,2.1
Tata Motors,435.70,429.55,433.80,424.90,8.9,2.09
SBI,503.50,498.30,501.90,492.75,9.15,1.86
Larsen,"1,804.60","1,768.45","1,787.90","1,756.20",31.7,1.81
ONGC,171.50,164.60,170.30,167.30,3,1.79
ICICI Bank,725.00,716.20,720.10,708.00,12.1,1.71
Bajaj Finserv,"16,589.00","16,255.00","16,370.80","16,124.85",245.95,1.53
Bharti Airtel,727.95,715.00,722.90,712.00,10.9,1.53
HUL,"2,116.70","2,082.35","2,102.05","2,072.15",29.9,1.44
Britannia,"3,362.00","3,300.55","3,355.95","3,313.65",42.3,1.28
UPL,764.50,754.55,761.60,752.45,9.15,1.22
UltraTechCement,"6,469.50","6,340.00","6,373.60","6,305.90",67.7,1.07
Power Grid Corp,212.75,207.75,211.55,209.35,2.2,1.05
Grasim,"1,656.75","1,612.00","1,619.85","1,604.05",15.8,0.99
ITC,245.40,242.70,244.90,242.60,2.3,0.95
Hindalco,584.40,573.85,576.80,572.70,4.1,0.72
Wipro,611.00,599.00,601.20,598.25,2.95,0.49
TCS,"3,710.00","3,660.30","3,672.75","3,655.90",16.85,0.46
IndusInd Bank,949.50,929.55,932.45,928.65,3.8,0.41
Tech Mahindra,"1,509.95","1,487.00","1,493.50","1,489.90",3.6,0.24
NTPC,134.30,131.90,132.90,132.75,0.15,0.11
